scene,config,samosa_mode,run,shoebox_ms,seg_ms,scene_class_ms,rir_ms,audio_ms,client_total_ms,rtt_ms,network_overhead_ms,server_total_ms,srv_seg_ms,srv_mobilenet_ms,srv_scene_ms,srv_rir_ms,srv_shoebox_ms,client_avg_mW,client_peak_mW,client_energy_mJ,client_power_backend,server_avg_mW,server_peak_mW,server_energy_mJ,server_power_backend,t60
cathedral,B,False,1,1.1142500006826594,,0.03858299896819517,17.858125000202563,7.006624997302424,146.851498997421,120.83391600026516,40.40462700140779,80.42928899885737,80.42928899885737,,,,,3235.4,3235.4,475.1,"macos-ioreg (battery, on-battery only)",32520.0,32520.0,2615.6,nvidia-smi (GPU),6.342501098064728
cathedral,B,False,2,1.3739170026383363,,0.036584002373274416,17.910374997882172,7.786874994053505,147.59075099573238,120.48299999878509,50.010276998364134,70.47272300042096,70.47272300042096,,,,,3235.4,3235.4,477.5,"macos-ioreg (battery, on-battery only)",33180.0,33180.0,2338.3,nvidia-smi (GPU),6.342501098064728
cathedral,B,False,3,1.189582995721139,,0.06962499901419505,23.97995900537353,10.564542004431132,189.33645900688134,153.53275000234134,43.991265003569424,109.54148499877192,109.54148499877192,,,,,3235.4,3235.4,612.6,"macos-ioreg (battery, on-battery only)",33510.0,33510.0,3670.7,nvidia-smi (GPU),6.342501098064728
cathedral,B,False,4,2.65791700076079,,0.03754199860850349,15.079999997396953,6.175874994369224,119.73791699711,95.78658300597453,36.961120007617865,58.82546299835667,58.82546299835667,,,,,3235.4,3235.4,387.4,"macos-ioreg (battery, on-battery only)",33640.0,33640.0,1978.9,nvidia-smi (GPU),6.342501098064728
cathedral,B,True,0,5.7186669946531765,,0.0487080033053644,16.142499996931292,6.25295899953926,133.43262598937145,105.26979199494235,43.33329899600358,61.936492998938775,61.936492998938775,,,,,3235.4,3235.4,431.7,"macos-ioreg (battery, on-battery only)",35150.0,35150.0,2177.1,nvidia-smi (GPU),6.342501098064728
cathedral,B,True,1,1.4855829940643162,,0.04245799937052652,16.696250000677537,6.478750001406297,136.61049899383215,111.90745799831348,47.846925001067575,64.0605329972459,64.0605329972459,,,,,3235.4,3235.4,442.0,"macos-ioreg (battery, on-battery only)",35270.0,35270.0,2259.4,nvidia-smi (GPU),6.342501098064728
cathedral,B,True,2,5.00083299994003,,0.07183299749158323,21.212208004726563,7.213833996502217,170.26533299940638,136.766625000746,45.00887400354259,91.7577509972034,91.7577509972034,,,,,3235.4,3235.4,550.9,"macos-ioreg (battery, on-battery only)",35440.0,35440.0,3251.9,nvidia-smi (GPU),6.342501098064728
cathedral,B,True,3,1.5427079997607507,,0.08387499838136137,16.265582999039907,6.3582090006093495,125.7002080019447,101.44983300415333,34.79794000304537,66.65189300110796,66.65189300110796,,,,,3235.4,3235.4,406.7,"macos-ioreg (battery, on-battery only)",36280.0,36280.0,2418.1,nvidia-smi (GPU),6.342501098064728
cathedral,B,True,4,1.511583999672439,,0.03633300366345793,16.79958299791906,5.5871250006021,136.68000000325264,112.74537500139559,44.81765899981838,67.92771600157721,67.92771600157721,,,,,3235.4,3235.4,442.2,"macos-ioreg (battery, on-battery only)",36420.0,36420.0,2473.9,nvidia-smi (GPU),6.342501098064728
cathedral,C,False,0,5.127917000208981,,,,5.992792001052294,123.5060010003508,112.38529199908953,54.24106899954495,58.14422299954458,48.96399599965662,,0.0064779997046571225,9.173749000183307,,3235.4,3235.4,399.6,"macos-ioreg (battery, on-battery only)",36410.0,36410.0,2117.0,nvidia-smi (GPU),6.342500746728771
cathedral,C,False,1,4.97591699968325,,,,6.67170800443273,148.6430410077446,136.99541600362863,55.496452001534635,81.498964002094,73.81444400016335,,0.006322999979602173,7.678197001951048,,3235.4,3235.4,480.9,"macos-ioreg (battery, on-battery only)",36090.0,36090.0,2941.3,nvidia-smi (GPU),6.342500746728771
cathedral,C,False,2,1.2576669978443533,,,,7.129666999389883,133.78733399440534,125.39999999717111,62.23056499584345,63.169435001327656,55.24681400129339,,0.006922000466147438,7.9156989995681215,,3235.4,3235.4,432.9,"macos-ioreg (battery, on-battery only)",36520.0,36520.0,2306.9,nvidia-smi (GPU),6.342500746728771
cathedral,C,False,3,1.1820830040960573,,,,6.605124995985534,153.2791659992654,145.4919579991838,65.71236899617361,79.77958900301019,67.0806870002707,,0.012650001735892147,12.686252001003595,,3235.4,3235.4,495.9,"macos-ioreg (battery, on-battery only)",35940.0,35940.0,2867.3,nvidia-smi (GPU),6.342500746728771
cathedral,C,False,4,1.41937500302447,,,,7.343500001297798,141.1102500060224,132.34737500170013,56.39254500056268,75.95483000113745,67.44364100086386,,0.0058490004448685795,8.50533999982872,,3235.4,3235.4,456.6,"macos-ioreg (battery, on-battery only)",35750.0,35750.0,2715.4,nvidia-smi (GPU),6.342500746728771
cathedral,C,True,0,1.0811669999384321,,,,9.145959003944881,198.21500100806588,187.98787500418257,69.7741380026855,118.21373700149707,109.99608099882607,,0.0060300008044578135,8.211626001866534,,3235.4,3235.4,641.3,"macos-ioreg (battery, on-battery only)",36150.0,36150.0,4273.4,nvidia-smi (GPU),6.342500746728771
cathedral,C,True,1,1.5482089947909117,,,,6.780416995752603,136.00275098724524,127.67412499670172,60.55706199549604,67.11706300120568,58.65610600085347,,0.00701400131219998,8.45394299904001,,3235.4,3235.4,440.0,"macos-ioreg (battery, on-battery only)",35110.0,35110.0,2356.5,nvidia-smi (GPU),6.342500746728771
cathedral,C,True,2,1.1799159983638674,,,,6.217250003828667,134.82112400379265,127.42395800160011,56.001735996687785,71.42222200491233,63.61435399958282,,0.006345002475427464,7.801523002854083,,3235.4,3235.4,436.2,"macos-ioreg (battery, on-battery only)",35220.0,35220.0,2515.5,nvidia-smi (GPU),6.342500746728771
cathedral,C,True,3,4.010999997262843,,,,6.847750002634712,142.79762499791104,131.9388749980135,60.51035299242358,71.42852200558991,62.896540002839174,,0.011176001862622797,8.520806000888115,,3235.4,3235.4,462.0,"macos-ioreg (battery, on-battery only)",35580.0,35580.0,2541.4,nvidia-smi (GPU),6.342500746728771
cathedral,C,True,4,3.958708002755884,,,,6.282166999881156,136.21837500249967,125.97749999986263,51.927455999248195,74.05004400061443,63.856114000373054,,0.005571000656345859,10.188358999585034,,3235.4,3235.4,440.7,"macos-ioreg (battery, on-battery only)",35740.0,35740.0,2646.5,nvidia-smi (GPU),6.342500746728771
cathedral,D,False,0,,,,,6.699709003441967,145.3392499970505,138.63954099360853,60.10523899385589,78.53430199975264,69.39920800141408,,0.006288999429671094,7.755550999718253,1.3732539991906378,3235.4,3235.4,470.2,"macos-ioreg (battery, on-battery only)",36800.0,36800.0,2890.1,nvidia-smi (GPU),6.342500746728771
cathedral,D,False,1,,,,,7.082957999955397,152.52895800222177,145.44600000226637,51.75382399465889,93.69217600760749,80.3038820013171,,0.00600700150243938,11.525584002811229,1.8567030019767117,3235.4,3235.4,493.5,"macos-ioreg (battery, on-battery only)",37120.0,37120.0,3477.9,nvidia-smi (GPU),6.342500746728771
cathedral,D,False,2,,,,,7.211249998363201,159.0074999985518,151.7962500001886,63.12966099721962,88.66658900296898,78.7813749993802,,0.006946000212337822,8.272392002254492,1.605876001121942,3235.4,3235.4,514.5,"macos-ioreg (battery, on-battery only)",36530.0,36530.0,3239.0,nvidia-smi (GPU),6.342500746728771
cathedral,D,False,3,,,,,6.687249995593447,139.7614999950747,133.07424999948125,61.60034999993513,71.47389999954612,61.62811700050952,,0.009432998922420666,9.046234998095315,0.7901150020188652,3235.4,3235.4,452.2,"macos-ioreg (battery, on-battery only)",36680.0,36680.0,2621.7,nvidia-smi (GPU),6.342500746728771
cathedral,D,False,4,,,,,7.372291998763103,147.89687499433057,140.52458299556747,50.716600999294315,89.80798199627316,78.83169599881512,,0.008874001650838181,10.269028996845009,0.6983829989621881,3235.4,3235.4,478.5,"macos-ioreg (battery, on-battery only)",36310.0,36310.0,3260.9,nvidia-smi (GPU),6.342500746728771
cathedral,D,True,0,,,,,5.231124996498693,98.64929099421715,93.41816599771846,44.95072899226216,48.467437005456304,38.780104001489235,,0.0061110004025977105,8.685321001394186,0.9959010021702852,3235.4,3235.4,319.2,"macos-ioreg (battery, on-battery only)",36250.0,36250.0,1756.9,nvidia-smi (GPU),6.342500746728771
cathedral,D,True,1,,,,,9.141832997556776,183.7239159940509,174.58208299649414,63.87696299498202,110.70512000151211,98.73205600160873,,0.008221999451052397,10.64031300120405,1.3245289992482867,3235.4,3235.4,594.4,"macos-ioreg (battery, on-battery only)",35420.0,35420.0,3921.2,nvidia-smi (GPU),6.342500746728771
cathedral,D,True,2,,,,,6.383666004694533,143.9643750054529,137.58070900075836,58.10802099949797,79.4726880012604,70.86456600154634,,0.005869998858543113,7.346219001192367,1.256032999663148,3235.4,3235.4,465.8,"macos-ioreg (battery, on-battery only)",34930.0,34930.0,2776.0,nvidia-smi (GPU),6.342500746728771
cathedral,D,True,3,,,,,6.188749997818377,106.92349999590078,100.7347499980824,48.114016997715225,52.62073300036718,44.68772699692636,,0.0058110017562285066,7.293299000593834,0.6338960010907613,3235.4,3235.4,345.9,"macos-ioreg (battery, on-battery only)",34880.0,34880.0,1835.4,nvidia-smi (GPU),6.342500746728771
cathedral,D,True,4,,,,,5.624416000500787,113.5956250000163,107.97120899951551,57.557616997655714,50.4135920018598,41.853590999380685,,0.0069070010795257986,7.7145220020611305,0.8385719993384555,3235.4,3235.4,367.5,"macos-ioreg (battery, on-battery only)",34810.0,34810.0,1754.9,nvidia-smi (GPU),6.342500746728771
church,A,False,0,2.053292002528906,89.29054100008216,0.017708000086713582,4.545000003417954,2.272042002005037,98.17858300812077,,,,,,,,,3235.4,3235.4,317.7,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,False,1,1.8194579970440827,90.94512500450946,0.0197910048882477,4.18595800147159,2.4803749984130263,99.45070700632641,,,,,,,,,3235.4,3235.4,321.8,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,False,2,4.742665994854178,91.54700000362936,0.01645900192670524,4.806292003195267,1.8760000020847656,102.98841700569028,,,,,,,,,3235.4,3235.4,333.2,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,False,3,2.5755409951671027,92.08591600327054,0.017458994989283383,4.422209000040311,2.922874999057967,102.0239999925252,,,,,,,,,3235.4,3235.4,330.1,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,False,4,1.7966669984161854,92.09354199992958,0.02858399966498837,4.110292000405025,1.7647080021561123,99.7937930005719,,,,,,,,,3235.4,3235.4,322.9,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,True,0,1.7932910050149076,14.047083001059946,0.03658299829112366,3.783208994718734,1.846209001087118,21.50637500017183,,,,,,,,,3235.4,3235.4,69.6,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,True,1,5.737291998229921,14.038999994227197,0.04499999340623617,3.5150419935234822,1.3764579998678528,24.71279197925469,,,,,,,,,3235.4,3235.4,80.0,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,True,2,1.3502079964382574,13.172709004720673,0.019333005184307694,3.5327500008861534,1.544499995361548,19.61950000259094,,,,,,,,,3235.4,3235.4,63.5,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,True,3,5.121458001667634,13.157125002180692,0.024916000256780535,3.9558330026920885,1.4004170006955974,23.659749007492792,,,,,,,,,3235.4,3235.4,76.5,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
church,A,True,4,5.781541003671009,13.087666004139464,0.03837500116787851,3.569708002032712,1.213750001625158,23.691040012636222,,,,,,,,,3235.4,3235.4,76.7,"macos-ioreg (battery, on-battery only)",,,,,0.5276326075089436
